id,EAP,HPL,MWS
id20877,0.015691785092747258,0.8863611847990611,0.0979470301081859
id04318,0.9065043603225226,0.013766356256637377,0.07972928342083888
id18299,0.07361172463447692,0.8183644944568834,0.10802378090863884
id08126,0.045950689105681425,0.004038711286513948,0.9500105996078011
id14293,0.43820143309873977,0.005031321361163478,0.5567672455400977
id12759,0.9921515408305543,0.0012429375245725936,0.0066055216448734026
id11983,0.2548106832701307,0.06474015895352454,0.6804491577763463
id05580,0.086706041133602,0.8502313923441418,0.06306256652226021
id25846,0.41888465150435755,0.20364720969212644,0.37746813880351693
id01939,0.7541467115970815,0.07531286794579271,0.17054042045712708
id26327,0.02281745417876952,0.9031599962989275,0.07402254952230417
id11068,0.0014147754526766018,0.000803635709349606,0.997781588837971
id08404,0.9775434900826957,0.0018903468730419493,0.02056616304426506
id27189,0.5225610291639622,0.4737335117168116,0.0037054591192230407
id15119,0.02089852886907703,0.9635826936917973,0.015518777439130908
id26525,0.9966846414575633,0.0005865054882223633,0.0027288530542116354
id03618,0.9279070131791801,0.049562952586247516,0.022530034234572147
id27220,0.9945026132148067,0.003293590664338033,0.002203796120860244
id18777,0.009907750453358921,0.001992357522585132,0.9880998920240569
id20213,0.9708876042053382,0.01829180773660274,0.010820588058059417
id20403,0.9802726140566648,0.016144234771487267,0.0035831511718478586
id03777,0.03599821770679171,0.03181572697293596,0.9321860553202769
id10595,0.18106214807687027,0.781993019111993,0.0369448328111299
id13816,0.2533214063150989,0.041588618817652086,0.7050899748672519
id05667,0.03666869776579877,0.009031314898300417,0.9542999873358978
id24629,0.7743901150168312,0.025020254461861343,0.20058963052130427
id20398,0.36809761827152293,0.06222696890013197,0.5696754128283468
id14108,0.0005308417413514787,0.00022054664932129328,0.99924861160933
id06196,0.003734433418214624,0.9954183384276074,0.0008472281541770226
id02800,0.4934155229565779,0.4688162765647334,0.03776820047868944
id18732,0.0003327227627918954,0.998697629917814,0.0009696473193966556
id11915,0.20659659833195776,0.37245214876460675,0.4209512529034385
id09739,0.9530298060838731,0.023776250467729527,0.023193943448393768
id24672,0.9857138315903112,0.008670436715228779,0.005615731694454311
id00414,0.00031881391589308304,0.0023906225532222738,0.9972905635308886
id16307,0.9745718422257074,0.013465139626281862,0.011963018148013807
id14043,0.06651958410004913,0.0064084900553140235,0.9270719258446357
id00517,0.0003492327734094396,4.7215989660903786e-05,0.9996035512369279
id09744,0.9963213264429636,0.0034562148690142117,0.00022245868801710163
id19257,0.9268998720923999,0.013072587959988573,0.06002753994760822
id15437,0.6359006467191639,0.3425408254851119,0.02155852779572497
id16352,0.01476322670262113,0.011055536525294696,0.9741812367720836
id18849,0.7889521310695791,0.08222401219560588,0.1288238567348127
id19434,0.0004802494427347766,0.9994484711739624,7.127938330416592e-05
id17928,0.03721516761635001,0.020531694438483867,0.9422531379451636
id16896,0.013946501698047252,0.00628008274769643,0.9797734155542536
id02135,0.17849296613406337,0.2838339330476567,0.5376731008182781
id15075,0.9832248894759322,0.00612933586197407,0.010645774662093972
id27486,0.0022930610440430855,0.9975604016665935,0.00014653728936308349
id19422,0.9617226199248246,0.033314736175244934,0.004962643899927405
id09603,0.1156293380668739,0.6590031260194701,0.2253675359136526
id02133,0.034317450030887355,0.9441561317953941,0.021526418173716026
id03441,0.39586270979535976,0.011903746095323148,0.5922335441093128
id02398,0.010801817431396559,0.987815608528454,0.001382574040154971
id05152,0.414305426526834,0.012069608466849577,0.5736249650063182
id17838,0.08654069788826144,0.0031829834421165525,0.9102763186696246
id25060,0.9982803383000355,0.0011805798992800798,0.0005390818006806972
id09998,0.03948619234253442,0.011837085313454638,0.9486767223440075
id01828,0.07215881370793165,0.9110148676561274,0.016826318635942788
id25377,0.3708359277874841,0.014917137640032248,0.6142469345724819
id22175,0.22715116984491512,0.7661637003610009,0.006685129794081533
id02974,0.027370111262584606,0.012013622881056745,0.9606162658563618
id26955,0.9906351146612573,0.007925667929495766,0.0014392174092462222
id21091,0.9462290073779079,0.011519334098376157,0.042251658523717046
id12802,0.8156921373638941,0.1644444739654999,0.0198633886705992
id07432,0.0008310479555936948,0.9972600601929204,0.0019088918514889649
id18749,0.07871299350080395,0.8588890486492335,0.062397957849961806
id15030,0.0010478528097776832,0.004381102816339877,0.9945710443738854
id17155,0.011304632648612091,0.9882769203414676,0.00041844700991977346
id08128,0.0469995709491259,0.9393536043038162,0.013646824747055123
id25706,0.012331819034031927,0.9272353192526648,0.060432861713300944
id15645,0.9866157623294903,0.007449806592291487,0.005934431078220045
id04943,0.6573453123475306,0.03734902386874202,0.3053056637837308
id27566,0.003893816778296907,0.0009132442516408344,0.995192938970068
id11765,0.10279704275079704,0.07614395458328954,0.8210590026659201
id13783,0.3799272850439193,0.5622626285848391,0.05781008637123865
id00492,0.004286489083250818,0.001662469015610604,0.9940510419011367
id27636,0.0783431918986757,0.024041073883082277,0.8976157342182434
id04273,0.9247216159137419,0.03623492863570266,0.039043455450555146
id02537,0.14880952149167428,0.07038871660795999,0.780801761900365
id24349,0.8141335874875397,0.1805003057285457,0.005366106783917199
id00023,0.000391257918927008,0.9976781577384302,0.0019305843426357663
id23025,0.11238599142373282,0.8739034991722793,0.01371050940398896
id08722,0.8677056044017054,0.002828225481174892,0.12946617011712142
id02420,0.9992276618101322,0.0006184243729330345,0.0001539138169332781
id10811,0.9813643516972425,0.004135016878832513,0.01450063142392188
id04019,0.0021839253945124303,0.0013895461995128214,0.9964265284059819
id18334,0.967825936579857,0.025448806090055752,0.006725257330087129
id16781,0.19344564372786993,0.7840021803302002,0.02255217594192976
id08773,0.8723386563951497,0.11522117696335522,0.012440166641494712
id19214,0.9672697855230198,0.007862181788381847,0.024868032688595432
id09589,0.0052423444996665,0.9683311526489061,0.02642650285142841
id24246,0.9106106810018556,0.055515303125579354,0.033874015872569635
id23577,0.32502339719646317,0.6664808107783954,0.008495792025143598
id09305,0.77246254205157,0.018855605426831457,0.20868185252159688
id16460,0.041881216544456534,0.025058269331934013,0.9330605141236102
id21115,0.5412365126687109,0.20422808964446054,0.254535397686831
id25996,0.12820342085145228,0.5180989644050055,0.3536976147435426
id02551,0.002800074934493703,0.0028783290479134365,0.9943215960175917
id19352,0.00508912940298648,2.624554492310487e-05,0.9948846250520893
id03806,0.06070043736743487,0.02222285003249101,0.917076712600071
id26544,0.9847639239240318,0.002997241464442287,0.012238834611528202
id18761,0.9241094989832026,0.03883547960042229,0.037055021416373415
id24148,0.1948100398202047,0.7929275738493633,0.012262386330427089
id16095,0.047716099911764294,0.9390206455880888,0.01326325450014398
id18442,0.8368010790957924,0.05404148719688354,0.10915743370732978
id22596,0.00021078824089737258,1.0343620168070143e-05,0.9997788681389301
id23002,0.0518095277142887,0.006871432323489809,0.9413190399622245
id04797,0.9954178219837926,0.0016557468228861518,0.00292643119331897
id06610,0.17760020744398525,0.02079705027463868,0.8016027422813699
id16173,0.44796345646566077,0.46613479512156386,0.08590174841277663
id18292,0.041121416524301804,0.006637764428771809,0.9522408190469288
id27328,0.9848070249495143,0.0007806025947895837,0.014412372455694647
id01695,0.004494469217897321,0.9906596854874218,0.00484584529468343
id05761,0.08193387030546921,0.0017865782299831105,0.9162795514645506
id16354,0.9231589080249464,0.003015981167822227,0.07382511080723078
id12207,0.005999381509158,0.361713626839563,0.6322869916512807
id05665,0.09316069482497381,0.015513840011382434,0.8913254651636395
id01911,0.9393327037242668,0.052994459886153304,0.007672836389579283
id19153,0.06345945717799696,0.007307161119951462,0.9292333817020548
id10295,0.43545617202827586,0.4043969591995098,0.16014686877221407
id23038,0.7506419409939303,0.19664594684394673,0.052712112162122335
id23783,0.2542462607722255,0.7413017348754207,0.004452004352356356
id27879,0.9578395046745131,0.01961535782017437,0.022545137505315158
id19190,0.0034779338580640346,0.9962024797819566,0.0003195863599781836
id05065,0.982517724608599,0.013436128172844435,0.004046147218557708
id21296,0.09432003201162635,0.8599773844305386,0.04570258355783335
id13262,0.13660619955761033,0.3227958457692306,0.540597954673159
id10333,0.9778703962204681,0.005288628334218596,0.01684097544531342
id16677,0.23060354036653755,0.3793688095786014,0.3900276500548616
id01392,0.27266630740722597,0.008339414713011554,0.718994277879765
id27874,0.8992485688011385,0.07267601647662282,0.02807541472223779
id02294,0.002005099591499447,0.9959912107425224,0.002003689665976812
id18298,0.017548052363365492,0.07160990026233162,0.9108420473743001
id06997,0.9941637884964163,0.004723703914381523,0.0011125075892078414
id05243,0.10504771783733523,0.37179509687942125,0.5231571852832435
id00860,0.24372923731419258,0.4922005652252467,0.26407019746056276
id26681,0.997892802360919,0.0020839978267118498,2.319981236810479e-05
id06020,0.0054897393292586884,4.7952581243620025e-05,0.9944623080895029
